RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,CountyName,D_2015_03_31,D_2015_04_30,D_2015_05_31,D_2015_06_30,D_2015_07_31,D_2015_08_31,D_2015_09_30,D_2015_10_31,D_2015_11_30,D_2015_12_31,D_2016_01_31,D_2016_02_29,D_2016_03_31,D_2016_04_30,D_2016_05_31,D_2016_06_30,D_2016_07_31,D_2016_08_31,D_2016_09_30,D_2016_10_31,D_2016_11_30,D_2016_12_31,D_2017_01_31,D_2017_02_28,D_2017_03_31,D_2017_04_30,D_2017_05_31,D_2017_06_30,D_2017_07_31,D_2017_08_31,D_2017_09_30,D_2017_10_31,D_2017_11_30,D_2017_12_31,D_2018_01_31,D_2018_02_28,D_2018_03_31,D_2018_04_30,D_2018_05_31,D_2018_06_30,D_2018_07_31,D_2018_08_31,D_2018_09_30,D_2018_10_31,D_2018_11_30,D_2018_12_31,D_2019_01_31,D_2019_02_28,D_2019_03_31,D_2019_04_30,D_2019_05_31,D_2019_06_30,D_2019_07_31,D_2019_08_31,D_2019_09_30,D_2019_10_31,D_2019_11_30,D_2019_12_31,D_20D_20_01_31,D_20D_20_02_29,D_20D_20_03_31,D_20D_20_04_30,D_20D_20_05_31,D_20D_20_06_30,D_20D_20_07_31,D_20D_20_08_31,D_20D_20_09_30,D_20D_20_10_31,D_20D_20_11_30,D_20D_20_12_31,D_2021_01_31,D_2021_02_28,D_2021_03_31,D_2021_04_30,D_2021_05_31,D_2021_06_30,D_2021_07_31,D_2021_08_31,D_2021_09_30,D_2021_10_31,D_2021_11_30,D_2021_12_31,D_2022_01_31,D_2022_02_28,D_2022_03_31,D_2022_04_30,D_2022_05_31,D_2022_06_30,D_2022_07_31,D_2022_08_31,D_2022_09_30,D_2022_10_31,D_2022_11_30,D_2022_12_31,D_2023_01_31,D_2023_02_28
27228,381,Springfield,city,VA,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,1813.1955004396273,1817.7387209515773,1825.5495232879707,1853.0598430427708,1860.9913100110768,1845.337028785581,1842.0372713839217,1842.1935208993962,1836.5568332013065,1811.0106787903935,1804.9644491605177,1825.1115888037943,1868.9216498271144,1884.158629656647,1881.8723379145056,1865.8046542873722,1868.1871708104807,1876.2490048719665,1865.037422893691,1857.3791093365712,1852.0793562635974,1849.6981651647463,1853.6873373327264,1865.2240306672475,1888.123670632112,1887.1028465374272,1899.7508797930013,1899.4574844113733,1906.4800404749387,1892.369811608124,1891.296991843871,1869.1116211643862,1876.2529140217628,1861.7957593661943,1903.6162459203733,1903.6440364191674,1939.8319406304383,1941.9812178712627,1960.912715150101,1963.641764842999,1961.2131885968101,1953.9486255088275,1943.6395684890833,1938.3784102494462,1933.6173250872814,1960.7306246094965,1963.327355207844,1976.1729255490964,1974.415023556449,2006.7459757361937,2020.223282564243,2018.9839006706593,1996.781760277687,2006.51039247181,2004.2208299910992,2003.2650265588982,2000.6750377883711,2007.107419729266,2030.8685347092992,2046.8684405649547,2058.3158166462295,2050.6511365231017,2040.4323888273339,2035.8528742517606,2037.0441734164085,2031.0363207895389,2023.1984373661173,2033.7012704324618,2051.968536702246,2071.0776085147836,2050.6028818225586,2011.214185829891,2009.342323861444,2051.58095387441,2093.7649664462615,2114.219866565155,2148.3302272871597,2191.814701326636,2188.0953824557073,2176.794620407745,2181.308521265842,2206.986536757507,2221.8298348231683,2214.378611598376,2214.479581160854,2222.9053854145823,2232.993188183612,2293.0050406275363,2364.253053345755,2400.9250752191524,2383.834323627568,2317.4914944021643,2340.2763329120826,2363.9335218435426,2405.5826838584044,2408.25
781837,382,Jurupa Valley,city,CA,CA,"Riverside-San Bernardino-Ontario, CA",Riverside County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2403.8354945335973,2587.1877105366034,2504.433486521529,2609.287224034914,2621.5293487551444,2580.0425970147503,2502.771704715679,2507.5525717034175,2555.2380952380954
34671,383,Waterbury,city,CT,CT,"New Haven-Milford, CT",New Haven County,820.1883654884332,824.4415560069033,826.9095694129371,821.4212345256017,820.1512267292343,816.5638655010688,814.2196503867577,812.8626784288656,811.160333068496,813.293602415534,814.7394716900131,817.7586587335915,813.7749441673903,,814.2346782071326,817.8090219350987,820.1651041526807,821.3220239692644,824.8610772354772,829.9971111180575,826.1032003854131,827.9568507667956,829.817502691643,835.3531619899672,840.2596904143679,844.5129057254695,852.1597508232559,859.267154697264,857.911526958808,862.5008759076492,854.955627109105,865.6500429020016,857.0745456881142,857.1848697057839,851.5740661108779,856.1216025240633,864.5161762693217,860.5858214541943,864.0066741398182,868.0483741276009,875.1844727496682,873.9115471565085,869.6850445320458,877.0374836046924,876.3741766374127,885.0734302478825,891.8286941784228,907.4283382372284,906.9716946666452,908.5248811821523,913.3381628095166,898.1674934088479,896.1950319694206,896.1365236604602,919.9839086669815,924.5595062526378,922.3385302801227,922.271337764284,928.7788392480054,938.4805759546845,945.0281559197819,941.7321648583719,940.7164647017017,942.0575056434842,945.6019894493047,961.9761521546468,973.6456434674069,987.0618693543524,982.5745386195076,998.8442829485377,1004.289733716677,1012.0527538525128,1005.174909064341,1021.647795507528,1048.527437210581,1068.5645479293833,1082.253018154636,1093.2930976498526,1126.2546251651304,1131.7682431091669,1153.863475393695,1158.7767236535387,1157.0451045027764,1162.3857027584993,1157.354900511024,1211.0175800215227,1220.5311165933342,1249.1866553050006,1239.4017749599395,1263.7245523805043,1273.3118654716504,1285.6843312538024,1299.8611553176952,1309.6189901041814,1356.3106247637156,1356.0185185185185
32489,384,Lexington,city,SC,SC,"Columbia, SC",Lexington County,1078.5347503963924,1076.3323541756656,1084.0915112136088,1095.5981378674667,1106.6201292238698,1112.4559899557978,1111.163705753393,1116.9465701747313,1115.5195754058227,1122.323905536122,1119.0979171741242,1079.4738204502082,1085.6795907975063,1099.4153858326677,1146.1983184336295,1148.9909815605788,1142.5456451871232,1146.582565497858,1140.8256335526355,1140.944122115625,1142.4663235507758,1141.095330627622,1141.894099334628,1140.2493175903903,1150.5428320269532,1154.0207172176074,1157.6134307478887,1161.5382327951186,1170.033657819199,1178.76959503026,1181.8899168849607,1182.2925829056433,1180.7534186144046,1167.0163494203541,1159.9456195326866,1140.0411711230895,1154.2239785563104,1160.469477074867,1182.3676691313544,1182.3351259904716,1199.8419948347776,1212.7706004576592,1238.0470113687597,1237.6868625085995,1225.6784803371802,1204.69614715198,1196.6887142717492,1193.8086215440173,1199.1758791623854,1212.5551540773765,1225.8234302744756,1236.5586423678365,1238.4012655510514,1250.7267416720078,1266.5078093006362,1268.2470520288393,1251.8334442966036,1241.1144270119214,1243.626937070064,1261.5786540598872,1266.7844975357923,1261.485539775018,1252.8623486241056,1258.9174252810799,1273.3123069459082,1294.4576610179488,1303.1041838530598,1320.1649456199964,1325.0978357389565,1325.8866586654171,1332.114155537532,1338.9671928309526,1348.761317225104,1357.9839603013156,1385.4379894341193,1428.1751013490816,1474.4608963811154,1508.791728768269,1535.167090061223,1532.2487264133163,1546.8002908334058,1533.4955287370599,1548.7572173589947,1516.1137201345662,1535.5438992178422,1548.6932255070706,1592.4270341219415,1601.6160986424688,1611.3846299450547,1612.2846276752805,1636.1221225657205,1629.742578815253,1634.395609905328,1642.3705887069532,1663.759687296393,1671.575641025641
47977,385,The Woodlands,city,TX,TX,"Houston-The Woodlands-Sugar Land, TX",Montgomery County,1405.5499568946232,1414.7142536253139,1417.9529328726328,1422.3297688590542,1427.0039262177627,1427.5361728888122,1443.4547863903913,1434.411941148991,1420.4181471210475,1402.2246038983794,1399.5760756875932,1398.4053217468193,1396.281199274469,1396.771761507542,1404.637513257908,1409.0744498717484,1411.4787592644993,1400.5958912029505,1384.1193768229487,1375.4654884855659,1369.5047782040394,1376.5627749865378,1376.419776430605,1381.1096378570899,1375.6919893120457,1380.6147272530447,1383.6346413926276,1392.4363479477488,1393.1734711824577,1395.862040702503,1396.4902972309385,1406.6206582545763,1414.807133863731,1426.8612269423932,1431.9785003882482,1438.655412038634,1440.9059332567288,1445.8933869211896,1454.9089359162208,1466.5963937093557,1474.464330095164,1479.968687950017,1495.2254787762047,1500.4499835594208,1498.1351927430594,1485.3589642855763,1481.3421742537535,1485.186483744689,1475.8955421309001,1486.6426567650842,1491.416469114282,1509.5652631219198,1509.0239622072882,1503.9070225275664,1501.345946766566,1495.4117271404646,1493.4343375251,1482.8963066099134,1480.9668584549024,1493.7291312174775,1506.769752171009,1503.4900465240867,1493.6291463213179,1490.4276082538925,1501.7390266176217,1506.4968744585124,1513.6915753038618,1519.966272066216,1521.1303994573352,1525.375618840048,1498.4300831793305,1477.4811002257081,1463.9749841338182,1474.4858531879565,1510.547361316183,1550.5019236717915,1613.2655625686755,1656.755285682243,1683.1204272556952,1691.0557275316626,1689.666919439453,1695.7308159360082,1708.6243366473097,1750.7641341683684,1798.2162829787812,1847.059006147591,1890.5701470874012,1898.7458780001161,1882.262177723817,1850.6695736913318,1837.0585339379177,1850.9547575916208,1847.7406452588432,1847.860470985381,1840.735262521883,1855.561077100374
31163,386,Daly City,city,CA,CA,"San Francisco-Oakland-Berkeley, CA",San Mateo County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2618.8254722945335,2607.691946385601,2640.5327841661106,2629.105658912031,2568.384702959157,2689.9190837877195,2716.7570691401343,2781.385634135807,2729.013243465035,2765.6354167293366,2740.9478291874184,2685.5406886024107,2678.1956766890535,2688.796164350839,2722.385171324885,2662.463443146244,2731.440475601947,2752.6212932992044,2851.0904950837403,2842.9636748178827,2868.2924271953484,2879.8745811382723,2830.7832524389964,2816.060460644182,2783.794205469914,2747.370187077063,2762.3219217495384,2805.3343294541583,2867.144467329966,2877.6674140803325,2824.395943872215,2828.0664884515973,2767.5443138012133,2775.292916117362,2734.41510463268,2765.2428010160165,2738.12765975313,2707.7368489336054,2708.3974499218198,2690.2039171557585,2678.264444825663,2637.622186196336,2692.913113463247,2780.92567685206,2842.7332750578257,2814.6078041459077,2804.9544341627957,2820.2808938365324,2896.1825289206354,2932.3204591442864,2885.31746181794,2844.6924634995203,2882.1435875018074,2982.260817649405,3029.2344420651107,2975.1009451882564,2957.2021819070355,2993.213156846074,3010.193178732902,3044.1097668134244,3099.4954136008128,3125.4562897365545,3116.5925926676778,3104.5969308469307
18073,387,Fargo,city,ND,ND,"Fargo, ND-MN",Cass County,,,,,,,,,,,,,,,1040.2529493008462,1038.7073628863188,1039.107591548637,1000.5026784655404,1003.5986594594102,999.6586335180118,1022.4524450686712,1018.6603640313845,1020.8204520265326,1036.3355959689181,1042.1222142539893,1046.4637702948069,1032.3286275223873,1039.6795005645097,1043.9398839876312,1035.3239183030828,1038.4249547329114,1039.829110733325,1055.8524324783327,1043.6282849346198,1042.5823057456128,1040.6574304846847,1049.6372509648586,1055.1981558899342,1059.5121455445637,1054.9797067111826,1048.8427354451808,1043.4303290661412,1049.8194226771648,1048.641639104483,1046.2364433448618,1042.413954093525,1042.911070165923,1049.1795079074964,1054.2590068307463,1069.2809505176224,1067.362296415371,1070.7114534143668,1068.1341929804387,1078.9749815593648,1073.6655887743946,1067.06432979605,1063.4883613156014,1071.5099839275779,1081.2140873462008,1090.4520594992632,1094.1492653921243,1089.0405304114036,1091.058719499962,1098.6660572236992,1105.5151298834223,1097.9672330896947,1094.686979126199,1092.2023289104495,1102.7608373262062,1103.6054659595607,1114.5480671024752,1110.7092038937967,1116.109327694678,1127.6579624695412,1131.3417830346293,1138.4364987636231,1133.4882313071516,1145.7347260072295,1149.6416077127535,1160.0735171858946,1166.1938188507295,1163.3437617469015,1153.9865614157538,1156.1541479129135,1167.295898449842,1189.276967918477,1210.178637595408,1215.7596304144508,1221.49615428307,1220.6038899053276,1226.218897741209,1226.725239792494,1228.0194081838672,1233.9523149915444,1232.7610149988654,1235.8333333333333
41446,388,Vacaville,city,CA,CA,"Vallejo, CA",Solano County,1484.727605747811,1482.5617655620258,1481.769892269032,1487.5894430981095,1506.3142805966959,1525.002933982968,1538.5395795158415,1533.2613509172022,1525.3264766999855,1524.5086921629966,1534.69091256978,1559.1402562743451,1589.0951759866007,1609.4952222106524,1619.5430236404493,1629.0866202515056,1627.7896649681702,1650.8590139440678,1663.676815335121,1663.5670267465619,1657.9806274969249,1667.1853516378353,1683.701306456001,1690.2012469058127,1676.9368555931699,1704.2085793648496,1716.8248545971014,1737.3579382624687,1736.2966249734259,1740.5616860776177,1764.5593637053523,1770.239835286663,1786.6109812234745,1783.318699043015,1779.1564957823198,1775.469883535073,1776.5663710228218,1802.133613468816,1827.5054839776756,1846.4510586206989,1871.8021850879636,1885.2603829620866,1900.4551643718194,1883.953094358173,1888.672087775301,1872.2302559478885,1891.1306581804074,1902.4431125014423,1929.3832597783578,1948.9704057683768,1967.6101326678875,1988.4214631188536,2001.8436139767803,2004.536991465098,2007.1525570371439,2006.843257812958,1989.045539090154,1992.1898477980058,1992.3991074612063,2025.1473080553349,2026.1469496309678,2037.022697736675,2042.2101937767331,2051.721065346283,2066.101582724535,2085.170592157343,2116.6336448418465,2137.1524775207313,2140.203106411685,2144.971694923909,2170.6997033861912,2199.632934802139,2216.8283325152192,2213.1500352712123,2233.3098432601164,2278.4526936988423,2333.1051248451313,2361.230417135425,2368.658625095466,2378.15988875451,2402.0313783140105,2415.5963629955036,2421.5431822143487,2460.1868182739095,2490.2749720770184,2521.1806393227594,2538.5555567584765,2550.3004399168444,2594.8955299057097,2566.1721012842017,2566.7154112236435,2527.3717644086846,2495.5525051506756,2453.223752954915,2420.938311341148,2481.431372549019
19903,389,Peoria,city,IL,IL,"Peoria, IL",Peoria County,,,,,,,,,833.9940293006209,840.084932582113,848.8568264936741,850.0612838291291,850.7674967458353,852.7514584641477,858.9396983955595,861.6276173354929,856.6124230857251,853.3757128037619,857.3197916120996,853.8323904416661,,840.9349878661627,842.4889711925794,842.164596350118,845.1043450674349,845.3598941658273,847.5325750283597,849.7820138729303,851.2376009237042,859.6487824414857,862.4000389414366,870.1133885284127,861.13474179426,858.8576909097268,844.9088531039725,844.9566252061879,843.9267441902475,847.3651354032168,855.4143159188243,866.4995580884075,867.1644341728307,864.990664187529,854.9330181534585,847.235716685798,842.5281873932148,834.4649667804543,843.3982346872626,843.335329691414,859.4302453209606,859.7343641059265,873.0816242705998,871.5686805532532,880.0664934744809,874.2128878419273,877.8385695203555,888.740583575145,880.7040434371933,889.3001842015876,880.2685978475319,888.8711993007764,894.8889053450581,896.6648509414254,912.649201172872,903.1176349756531,907.3275736127076,914.2610562565616,930.3504473199966,944.7691233486504,938.6590665546332,924.533620888117,919.9825873061019,913.3571744522825,922.1067500800775,918.8539776740546,935.0137303642965,947.2884841589117,961.536593772347,973.4090778962392,988.7603944116873,1018.4777616868096,1023.8293526765789,1021.880005801743,993.0190859699524,1012.3300379798427,1026.980847822028,1058.4941392771054,1061.7864343073895,1067.5917024475116,1089.6045387454487,1058.9579499830493,1057.078379170688,1039.8111670522928,1094.588635753811,1130.1221398644877,1145.1578018052473,1137.111111111111
13709,390,Sandy Springs,city,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Fulton County,1186.478246312936,1188.353391932308,1203.0981642271777,1224.6670995434727,1241.3567724234988,1249.6780312134408,1254.7366360101723,1262.6581527845922,1274.9840822531444,1284.2319094268198,1284.8936383602554,1280.670020240261,1303.5886337529216,1316.3184952500997,1316.9190810683879,1305.118711475999,1322.7265784995084,1332.3092123070578,1337.7795238175036,1334.6484667255336,1336.2062791382355,1341.8819984132715,1344.9474618597444,1340.4169989778293,1347.9395345114865,1364.3300715660018,1385.99809355501,1385.9700251757179,1381.9880518747755,1374.8639486474394,1382.1644156892037,1387.3480818546561,1396.791725799299,1396.4700632951235,1393.8406067134636,1404.1857046875627,1411.009205764132,1415.6645331547602,1418.223683088694,1428.4314297789956,1439.8170733413074,1443.2751624758832,1449.0877651800051,1453.1726760348602,1455.946061001821,1455.8920120384023,1458.4864416046998,1459.569697502908,1469.678411101155,1481.295447434692,1502.0236965335064,1501.3651961923526,1500.3936674023978,1497.4459857307916,1505.2562481337923,1510.9964413652303,1513.670732127093,1512.7175737359978,1516.7976402443794,1532.3086465310234,1541.1549506719066,1527.9516303848022,1502.0627327904756,1486.8883876310613,1487.0430230297038,1492.1058976219076,1494.6210516433052,1483.223768027316,1471.9223489534988,1467.498883929698,1483.179667296371,1502.6053466135663,1515.290571940501,1545.0788075032779,1574.7116125229445,1619.9391884124434,1671.4648168199935,1747.7508753603636,1814.578939764414,1850.728372511198,1850.903991931735,1843.3128989167342,1837.5027952201658,1853.310861770571,1866.4880062641619,1881.2477917494757,1887.5129523957144,1909.9847727380775,1947.5314869984327,1959.8558748369055,1945.1968200563872,1906.4644414248899,1865.124727900422,1866.3220682174237,1878.60398311001,1898.5453577933906
45548,391,Green Bay,city,WI,WI,"Green Bay, WI",Brown County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839.9058526416811,842.8544817967704,856.1358332283382,861.8894583953202,854.8689581269716,853.884597294469,856.2257839033388,866.9009450628167,827.9000089264147,832.3941548914236,830.6443809428099,877.6918671553221,886.6356060606059
39386,392,League City,city,TX,TX,"Houston-The Woodlands-Sugar Land, TX",Galveston County,1335.7940359880208,1343.2952447627242,1353.5689233962862,1356.8596236092928,1367.8746409473576,1376.528652488117,1383.4385617093524,1378.319610113772,1373.9670555133175,1364.4530570178672,1369.9700881838978,1376.9272236215902,1393.4403967321498,1394.7168034581352,1395.1322108347156,1401.071796304463,1403.8341367025284,1397.4796859112816,1391.9986942407988,1384.9781735552458,1373.205140609446,1380.1317564940666,1389.5530873197424,1405.1923539384723,1407.6016278949905,1403.1063406675785,1410.244331855512,1415.8179919516033,1426.4780697663655,1428.2623477280047,1434.612485170455,1438.9266098622043,1438.1747990527747,1428.2685725114457,1432.3655337511536,1436.4977159115908,1443.4680563093127,1446.7587358057342,1456.556984315276,1467.1108876912829,1478.7302877602199,1479.1890414950924,1470.987782547279,1466.6121093855577,1472.5398343520108,1483.2860735588984,1483.7237694983828,1483.3641417149208,1478.3400094433475,1475.0385602607582,1473.340158353764,1477.9727373495182,1491.5138299275811,1497.034284256775,1490.9768410331683,1485.0926035065368,1469.1361767484582,1481.2741354584703,1488.977383899992,1504.6583148659736,1498.8294891275846,1487.4857453891154,1493.7209726897092,1499.9543955624977,1505.7493819556287,1510.4291830713491,1506.085707643497,1520.1657093483173,1515.4244614268632,1513.206161744873,1504.8098318656628,1516.4842498891014,1531.5684582742886,1537.860077040323,1545.015670381842,1583.6694691520763,1627.0249604772337,1673.0365231407825,1699.2050994549384,1716.2497359935433,1719.1856262869946,1716.7758649135437,1712.6651001902596,1718.1800141352787,1730.9938128824465,1748.0126714610215,1763.1293406935017,1782.0021058744098,1809.3830822544512,1843.8451618073962,1829.3953813133726,1820.4585483854933,1770.0970140530426,1751.926879132242,1736.529447597724,1732.3822222222223
31819,393,Grand Junction,city,CO,CO,"Grand Junction, CO",Mesa County,860.1018488352969,864.0888516279155,876.1912730038723,883.2672520380773,889.5468166333972,886.2489518393285,885.4083349336931,881.3097504519735,883.3100090489695,880.1811309211594,879.3939722580584,880.5566174335754,881.1156180207269,893.3218275484185,903.4047562277601,914.4786318816663,917.1109041729701,912.8115835225324,914.3170762042482,922.1952856607442,917.4726023568668,912.773290633209,901.4386994023565,912.6816125629829,918.3606787561569,932.6315755829309,942.9570201238313,957.7071355446691,960.1751952135749,956.4811265854797,955.4594846729381,960.156607550388,962.0772705631448,959.4320993807161,963.3070532100173,971.5710654269591,987.656408603882,997.8695915696854,1009.5934137957825,1013.3640235384697,1013.4220477599279,1019.7900700633679,1018.2504196243995,1025.0668741855452,1019.8284794305758,1038.2673216745418,1046.8245966321886,1047.0482111782126,1051.5043245953407,1058.1850306556662,1082.4818487553646,1087.3207882052943,1088.960506272164,1097.078322833358,1105.0025976463642,1106.703371945179,1093.1969754120387,1084.9689853788152,1083.7748809479906,1101.9361839775302,1101.687553652921,1107.050017720602,1110.1052726150674,1129.1600249983271,1134.9118487513933,1150.2095697027698,1161.2584363699993,1170.9979630107402,1208.2478166939693,1204.1937749470956,1232.6275518753328,1194.6294682619498,1224.8364160879491,1232.3692188014682,1271.7066307157322,1296.8461718032474,1330.0692539418985,1349.764221455338,1366.7339599573875,1339.2625774639462,1356.2540315458405,1362.8175099109524,1444.8705730241613,1456.1951112195297,1459.9625729858813,1439.7612394636278,1431.4922161703428,1455.3941903192363,1454.827594219307,1500.2412616446575,1503.965148916144,1496.3922056461713,1486.9518360878426,1482.723341982337,1516.8949895014816,1524.8484848484848
41629,395,West Chester,city,PA,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Chester County,,1403.8180297669899,1444.7524678446507,1428.3934234874034,1445.504239994992,1445.2420721253084,1458.5889104050686,1468.6492923123576,1474.5488548957326,1458.480258572294,1449.9116103217737,1438.785823207248,1436.3431046451722,1445.0020139095604,1455.6920776918068,1473.2042074512485,1480.026000399517,1480.8244354409428,1488.6253516727534,1480.120531637611,1491.9543228846464,1471.2670882485202,1474.031243358137,1482.698460875186,1497.6754851756589,1513.6307352278657,1503.9894821154123,1509.0418213127807,1508.5022924312518,1519.2752905595955,1510.899412729931,1509.6422700084975,1497.0366164585084,1506.1171098383368,1511.1456182583745,1517.4068136476437,1524.8025992201256,1531.0826450840527,1544.813913583084,1546.5444050645503,1550.4356027198187,1559.099961115876,1565.8033527801197,1575.6189821922535,1565.867420309864,1559.3114538937853,1558.3147076256807,1561.8313905940795,1570.6351692849207,1575.5207290831413,1584.379390837328,1594.0263720481612,1594.6862158854353,1608.0682017541546,1620.2652448676931,1620.4758420144465,1602.9123783369057,1592.1153260651483,1604.3343539308353,1624.828262269152,1634.3732356116582,1625.5947668785002,1622.629386850193,1626.1899393551003,1635.5749903336596,1650.4513935242405,1654.1358906713983,1671.757472496612,1678.877884025412,1694.3405535984698,1691.5413103202566,1698.1263878791874,1703.5932441043583,1738.5440663891234,1759.974878353782,1785.0194428264658,1790.4356032027167,1822.462706098089,1835.540738094609,1853.6446169335354,1845.4605714540228,1879.401825697363,1880.6667671323576,1896.3160611478722,1905.6767361532072,1946.2385300601932,1974.284395771683,1992.937053441904,2002.4613247847194,2007.4633837174943,1995.3593681697002,1987.427286043523,1982.8381556143433,1993.24220315283,1976.7574923489396,2008.4541666666667
53636,396,Norwalk,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1953.6942799244669,1942.3984203287075,1966.0396481041023,1980.5539081335294,2004.744123564371,1990.9101155344495,1973.7059326453486,1948.760840745237,1968.9339000333348,2001.3811018340984,2015.5281759039776,2014.8589084575408,2012.27185338017,2039.7173112253233,2037.393059156144,2049.1258228961633,2057.1780040465155,2057.2004181423663,2036.775403326639,2073.314027908613,2076.6196476843606,2106.1723737899633,2058.299448505554,2069.3888695218307,2077.5177580579134,2129.08002061567,2129.045515746611,2132.4209042316425,2139.1742467898907,2181.393200777477,2197.489067906093,2178.2953922355614,2184.7116043614374,2199.73459876186,2243.0389198230614,2300.392150363868,2354.998401774835,2346.7133799999287,2366.705459340471,2354.513344602626,2383.0658396728854,2388.6707799210344,2455.458194963169,2497.2952091588722,2506.564374803808,2497.2792693469987,2482.921386988091,2525.1025853937913,2533.0730720280485,2604.526203317946,2583.104281921897,2584.220318328305,2505.2421374053956,2536.055555555555
11049,397,Davie,city,FL,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,1444.4044064400152,1449.9127712233842,1470.4054103456651,1484.9012546024055,1498.4871357632735,1515.0752251302883,1524.1571103800295,1526.556195905809,1514.0594534493246,1509.2701412443162,1523.4562744290745,1530.516627858034,1530.33435179604,1529.4580059727743,1546.0361754869223,1564.1974558693971,1565.0711549541998,1576.8522822690604,1579.8050139556492,1585.7360099476161,1588.9894222116163,1578.8762790329165,1586.5994003156052,1582.3611270122176,1594.846951465975,1595.2297465321772,1601.3184918937081,1614.5796079866798,1626.9731246083404,1631.0765593624574,1617.8276799759237,1617.0218052499492,1603.2467684193552,1613.4606475555606,1603.463512347837,1622.7942109764333,1634.0303141447814,1658.7023469727899,1668.1726963201334,1673.274473585065,1677.6721897250143,1678.103530435021,1676.5230447762206,1676.0907320846727,1685.243973132997,1694.6948297919876,1694.3105898941383,1687.981905928026,1691.3987567863462,1692.406291956283,1720.1460927896815,1725.20360759077,1734.1402155323574,1724.6364862107532,1738.611134204077,1747.6829167001583,1747.2159313550371,1732.692229767528,1740.788357050297,1750.81185609653,1779.009638180549,1771.545852858573,1764.5242057112614,1737.0965700228146,1740.5548193489483,1750.3697232733955,1769.7903334519624,1777.4172385752324,1787.5543900315347,1787.5856704801686,1799.4772945705301,1802.5968812630672,1829.0079119623376,1851.5803147095348,1905.4247133841052,1952.823574721279,2030.0818978005348,,2195.2099423274226,2217.032165559369,2191.5934889688947,2217.3892019906652,2278.13209878731,2342.1486537961687,2378.278085915866,2410.649179394575,2453.2997171168167,2489.916269774639,2493.353435057294,2528.608148981083,2524.808519740969,2529.442236604675,2501.0652783428027,2496.4400220859775,2484.214489450659,2490.2124756335284
45383,397,Gaithersburg,city,MD,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Montgomery County,1597.8501573879646,1595.7803784529317,1609.8019357399432,1620.5265274266824,1628.0861706971957,1629.9517989686333,1613.4954364387133,1606.0364517216224,1591.2561516228548,1595.3764647603618,1590.940484009076,1599.886651875963,1606.6363954546073,1622.042442791388,1631.1178173977594,1639.8839723317883,1635.608508838946,1636.1938805366476,1628.432248350737,1614.7466282021737,1593.9171880764893,1596.901694348213,1611.298012080865,1640.3600380226196,1647.4433447484223,1654.8012868695125,1639.6993187420996,1648.6434841538546,1650.1904822049505,1656.2046670076554,1654.2882304932036,1643.5567622619947,1642.8404282242352,1633.3413705165717,1639.4134663142224,1641.831253952937,1651.217417622539,1666.7521329365688,1678.0261434540369,1684.34888163379,1683.451703224427,1679.4327116877362,1684.1465568700764,1687.2788476467056,1697.8045649631754,1695.0668015505457,1699.4930141375246,1704.5121572398664,1727.792210502623,1741.0885023373326,1751.9149388694457,1749.7441961770683,1750.3390018361033,1759.1174488822705,1759.6745326172452,1758.6547258706212,1744.8848497741087,1732.4333198658258,1731.3721356380247,1741.481601295016,1755.0031931239914,1744.8584345393863,1730.7293163935174,1732.6401793305995,1751.1291276628026,1754.2301938134237,1748.4670075725155,1760.5208533854193,1771.020587315142,1772.3652509726223,1755.359396696657,1756.080524957397,1768.1097510592665,1784.528522484367,1809.1297492540218,1838.1220163944797,1869.849652949205,1893.4282684989096,1905.993412799995,1906.3503675555892,1887.213343794474,1894.7935302227947,1918.9442638832738,1968.7035230387276,2000.290832777515,2028.0050229013848,2045.8663350429363,2060.7773760386726,2060.3659800773025,2066.8026114141408,2069.14139908662,2073.033284323739,2042.554014334072,2044.9618384821174,2059.233958037918,2103.2566666666667
45732,399,Hesperia,city,CA,CA,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1933.1756467102284,1946.7584028418469,1938.190831288408,1970.9727238035352,1994.0507458595448,1995.6551296487776,1958.954213388704,1967.4113749371068,2004.2438161587263,2023.7601509249134,1993.257807040069,1957.2220914958068,2018.528610724694,2088.748931721998,2140.410328029568,2086.055555555555
